52841.2673430517,52846.2673430517
53584.8974984735,53589.8974984735
54754.1780164912,54759.1780164912
56406.8116550818,56411.8116550818
58596.8718076646,58601.8718076646
61338.5153493807,61343.5153493807
64622.052313,64627.052313
68396.633619979,68401.633619979
72548.6875309348,72553.6875309348
76930.2473260313,76935.2473260313
81370.8738794401,81375.8738794401
85651.1776353307,85656.1776353307
89520.6937474012,89525.6937474012
92756.1439576223,92761.1439576223
95133.4735747129,95138.4735747129
96516.04672876,96521.04672876
96823.5021010898,96828.5021010898
96006.5605724081,96011.5605724081
94097.0529972464,94102.0529972464
91207.2291209996,91212.2291209996
87861.9911214858,87866.9911214858
84061.8257632554,84066.8257632554
80360.7388823777,80365.7388823777
76998.3236516342,77003.3236516342
74306.1254355535,74311.1254355535
72942.6838653311,72947.6838653311
72377.9223279953,72382.9223279953
72660.065141499,72665.065141499
73772.9614104778,73777.9614104778
75591.5989234,75596.5989234
77989.6316894069,77994.6316894069
80857.9440844953,80862.9440844953
84078.2922248393,84083.2922248393
87514.393537201,87519.393537201
90992.4209400639,90997.4209400639
94352.4360976219,94357.4360976219
97405.2366544232,97410.2366544232
99938.7668623999,99943.7668623999
101755.33516968,101760.33516968
102712.275136024,102717.275136024
102627.858861312,102632.858861312
101471.613226756,101476.613226756
99291.4977764338,99296.4977764338
96206.0881349593,96211.0881349593
92375.0354498252,92380.0354498252
88092.0190738216,88097.0190738216
83663.5712498128,83668.5712498128
79531.1146536097,79536.1146536097
76141.5677683353,76146.5677683353
74240.5417166799,74245.5417166799
73623.3550855815,73628.3550855815
74176.954681538,74181.954681538
75719.1184270978,75724.1184270978
78298.2840947658,78303.2840947658
81841.7110348791,81846.7110348791
86218.9395704865,86223.9395704865
91346.0201147199,91351.0201147199
97110.5932362825,97115.5932362825
103329.638740674,103334.638740674
109796.248099372,109801.248099372
116253.910805926,116258.910805926
122392.689123496,122397.689123496
127857.938326523,127862.938326523
132280.208509304,132285.208509304
135272.227204055,135277.227204055
136459.466441542,136464.466441542
135609.492161989,135614.492161989
132599.660793766,132604.660793766
127433.968652427,127438.968652427
120389.830449194,120394.830449194
112009.489661813,112014.489661813
102979.485206664,102984.485206664
94436.6736932397,94441.6736932397
87216.9321315885,87221.9321315885
81864.24782601,81869.24782601
78100.6704953313,78105.6704953313
75683.8698986769,75688.8698986769
74210.1546671391,74215.1546671391
73969.9427894354,73974.9427894354
74861.6182688475,74866.6182688475
77022.5027493238,77027.5027493238
80579.3080191612,80584.3080191612
85585.2172940969,85590.2172940969
91938.2724542618,91943.2724542618
99344.5176893473,99349.5176893473
107410.070299685,107415.070299685
115666.913915694,115671.913915694
123565.084859252,123570.084859252
130513.432009697,130518.432009697
135864.901163638,135869.901163638
138984.803925395,138989.803925395
139194.800275922,139199.800275922
138070.610305488,138075.610305488
133962.093006283,133967.093006283
126756.972254872,126761.972254872
117069.0161971,117074.0161971
105484.705569133,105489.705569133
92600.2976106703,92605.2976106703
81750.134857744,81755.134857744
75749.3164278269,75754.3164278269
73159.3964964151,73164.3964964151
73281.1865619421,73286.1865619421
75340.3645644486,75345.3645644486
79459.4506729543,79464.4506729543
85444.764892906,85449.764892906
93257.0809354186,93262.0809354186
102874.416635327,102879.416635327
114201.349041246,114206.349041246
127066.995314337,127071.995314337
141166.563604616,141171.563604616
156033.470799915,156038.470799915
171061.791956,171066.791956
185508.983693913,185513.983693913
198483.410794407,198488.410794407
209040.372103132,209045.372103132
216253.354698807,216258.354698807
219287.348033391,219292.348033391
217487.778300993,217492.778300993
210523.452022448,210528.452022448
198440.527267016,198445.527267016
182268.964959905,182273.964959905
162731.55311957,162736.55311957
141113.467806339,141118.467806339
120510.124317512,120515.124317512
105485.914106876,105490.914106876
97529.2443615794,97534.2443615794
94448.1180042028,94453.1180042028
94394.1344099641,94399.1344099641
97099.4532837272,97104.4532837272
102223.836317718,102228.836317718
109487.371272802,109492.371272802
118987.888576329,118992.888576329
130326.33716014,130331.33716014
143127.298540935,143132.298540935
156969.004088849,156974.004088849
171317.368996523,171322.368996523
185527.329542004,185532.329542004
198837.218884885,198842.218884885
210397.906281061,210402.906281061
219274.845000967,219279.845000967
224636.989495408,224641.989495408
225770.698544458,225775.698544458
222260.547348119,222265.547348119
214094.022809118,214099.022809118
201294.208207913,201299.208207913
184457.844205953,184462.844205953
165157.699224021,165162.699224021
143929.04471026,143934.04471026
123512.774944991,123517.774944991
105976.086198781,105981.086198781
95465.6888155788,95470.6888155788
89710.2032502964,89715.2032502964
86770.0902837105,86775.0902837105
86600.7953196168,86605.7953196168
89080.3528342843,89085.3528342843
93770.0966965854,93775.0966965854
100232.388037648,100237.388037648
108170.694486763,108175.694486763
117291.841507394,117296.841507394
127231.337878954,127236.337878954
137558.673341364,137563.673341364
147793.058865003,147798.058865003
157363.99776987,157368.99776987
165625.523718785,165630.523718785
171892.033494681,171897.033494681
175588.42878522,175593.42878522
176189.128556818,176194.128556818
173269.656585086,173274.656585086
166764.961025991,166769.961025991
156816.889105409,156821.889105409
143858.536618635,143863.536618635
129125.771420598,129130.771420598
113318.169671096,113323.169671096
98599.06028191,98604.06028191
89930.9097332135,89935.9097332135
85862.4436695054,85867.4436695054
85379.5295529515,85384.5295529515
87854.6479241699,87859.6479241699
92886.7830889076,92891.7830889076
100633.161994062,100638.161994062
110958.671975508,110963.671975508
123728.119440481,123733.119440481
138801.319728374,138806.319728374
155961.327856138,155966.327856138
174844.864553958,174849.864553958
194914.290329888,194919.290329888
215436.273392677,215441.273392677
235470.52959092,235475.52959092
253882.622507036,253887.622507036
269443.505603433,269448.505603433
280887.580162704,280892.580162704
287032.692425504,287037.692425504
286923.685017183,286928.685017183
280027.780269548,280032.780269548
266280.424195662,266285.424195662
246195.955639169,246200.955639169
220407.510246105,220412.510246105
191263.537036642,191268.537036642
161382.964506581,161387.964506581
134087.089307167,134092.089307167
119127.124340482,119132.124340482
110920.920789145,110925.920789145
107732.220729977,107737.220729977
107986.817036197,107991.817036197
111586.719338566,111591.719338566
118038.035703376,118043.035703376
126995.340942129,127000.340942129
138191.217899352,138196.217899352
151340.650974542,151345.650974542
166092.80130899,166097.80130899
181977.180399716,181982.180399716
198382.479638517,198387.479638517
214533.872818708,214538.872818708
229526.924314797,229531.924314797
242355.954298973,242360.954298973
251965.940792561,251970.940792561
257352.790443897,257357.790443897
257694.617264986,257699.617264986
252439.402545452,252444.402545452
241409.70791626,241414.70791626
224925.104565382,224930.104565382
204559.914510727,204564.914510727
181321.552206993,181326.552206993
156612.640781879,156617.640781879
133726.59866333,133731.59866333
119353.60660696,119358.60660696
111264.262473822,111269.262473822
107883.008340597,107888.008340597
107593.911981106,107598.911981106
110823.996066809,110828.996066809
117126.951979876,117131.951979876
126148.14144218,126153.14144218
137565.102782428,137570.102782428
151079.912732124,151084.912732124
166330.64179343,166335.64179343
182847.720699966,182852.720699966
200004.123808652,200009.123808652
217013.560424417,217018.560424417
232949.173962235,232954.173962235
246765.857464567,246770.857464567
257351.155185968,257356.155185968
263646.190826774,263651.190826774
264754.545234323,264759.545234323
260046.773727402,260051.773727402
249328.086636707,249333.086636707
232949.076135993,232954.076135993
213001.262071565,213006.262071565
189757.08271794,189762.08271794
164512.116168529,164517.116168529
140366.005617484,140371.005617484
124550.049619496,124555.049619496
115256.310680047,115261.310680047
110799.664444402,110804.664444402
108841.801234931,108846.801234931
110735.443762749,110740.443762749
116348.945124328,116353.945124328
125415.168116868,125420.168116868
137109.378515065,137114.378515065
151030.187980965,151035.187980965
166807.375125244,166812.375125244
183983.88264104,183988.88264104
201939.695591703,201944.695591703
219887.933337003,219892.933337003
236899.885369562,236904.885369562
251898.926268358,251903.926268358
263723.663115859,263728.663115859
271259.365845717,271264.365845717
273547.622607626,273552.622607626
269894.411671169,269899.411671169
260020.074362323,260025.074362323
244194.18301446,244199.18301446
223604.902884115,223609.902884115
199426.701102804,199431.701102804
172697.344917733,172702.344917733
146477.413740885,146482.413740885
128449.867587835,128454.867587835
118118.857595354,118123.857595354
113394.541498765,113399.541498765
112370.823069215,112375.823069215
115077.834104761,115082.834104761
120875.296830788,120880.296830788
129496.013803929,129501.013803929
140670.366416812,140675.366416812
154102.103767335,154107.103767335
169466.03521271,169471.03521271
186322.865647018,186327.865647018
204062.684123352,204067.684123352
221915.350072592,221920.350072592
238952.036000222,238957.036000222
254105.159291774,254110.159291774
266229.660616755,266234.660616755
274207.79359138,274212.79359138
277058.46622622,277063.46622622
274006.500604361,274011.500604361
264670.870432645,264675.870432645
249144.93769908,249149.93769908
228056.390061915,228061.390061915
202851.144390434,202856.144390434
174770.242289424,174775.242289424
146681.962031007,146686.962031007
123802.856617212,123807.856617212
110265.589684874,110270.589684874
103106.707687855,103111.707687855
100300.917167604,100305.917167604
100417.652842462,100422.652842462
103402.706903398,103407.706903398
108925.455863476,108930.455863476
116603.043811202,116608.043811202
126090.851439297,126095.851439297
137044.345392883,137049.345392883
149072.271988273,149077.271988273
161685.969626665,161690.969626665
174298.510514617,174303.510514617
186213.206757337,186218.206757337
196634.147573054,196639.147573054
204727.146631092,204732.146631092
209685.816424519,209690.816424519
210783.688826114,210788.688826114
207473.80895403,207478.80895403
199645.915829986,199650.915829986
187700.377877355,187705.377877355
171973.822860688,171978.822860688
153949.701510191,153954.701510191
133945.162571967,133950.162571967
113861.89948488,113866.89948488
99421.5611546934,99426.5611546934
91115.750876531,91120.750876531
87193.5872313045,87198.5872313045
86867.05665287,86872.05665287
88778.2639058754,88783.2639058754
93803.9714885764,93808.9714885764
101423.473840907,101428.473840907
111296.130600967,111301.130600967
123200.059368391,123205.059368391
136886.727354962,136891.727354962
152017.042797726,152022.042797726
168122.577175051,168127.577175051
184577.554264426,184582.554264426
200604.289925486,200609.289925486
215280.772238128,215285.772238128
227588.093689948,227593.093689948
236482.402359299,236487.402359299
240992.194066867,240997.194066867
240317.148486309,240322.148486309
233957.411509588,233962.411509588
221808.366731852,221813.366731852
204223.144937247,204228.144937247
182032.835662499,182037.835662499
156591.683321178,156596.683321178
129610.508697152,129615.508697152
102960.20871529,102965.20871529
78630.0452300906,78635.0452300906
58440.2862735093,58445.2862735093
43602.802115202,43607.802115202
24322.361938715,24327.361938715
15229.8152466416,15234.8152466416
8582.61610722542,8587.61610722542
4984.99346268177,4989.99346268177
3233.08747959137,3238.08747959137
2225.95856404305,2230.95856404305
1614.49547195435,1619.49547195435
1219.97395730019,1224.97395730019
953.960410118103,958.960410118103
768.711451768875,773.711451768875
634.715676307678,639.715676307678
537.748109817505,542.748109817505
466.26913356781,471.26913356781
413.123320579529,418.123320579529
372.694372177124,377.694372177124
344.195240974426,349.195240974426
326.267050743103,331.267050743103
315.868660926819,320.868660926819
313.647754669189,318.647754669189
317.230174064636,322.230174064636
326.447259902954,331.447259902954
342.111081123352,347.111081123352
365.153743743896,370.153743743896
395.40988445282,400.40988445282
432.716653823853,437.716653823853
477.142390727997,482.142390727997
528.6725461483,533.6725461483
587.201247692108,592.201247692108
652.64255797863,657.64255797863
724.898004055023,729.898004055023
802.392677485943,807.392677485943
883.459988355637,888.459988355637
965.80574041605,970.80574041605
1046.07993534207,1051.07993534207
1119.59288287163,1124.59288287163
1181.3577735424,1186.3577735424
1226.34830844402,1231.34830844402
1250.6835142076,1255.6835142076
1251.25672087073,1256.25672087073
1226.32370731235,1231.32370731235
1175.93587498367,1180.93587498367
1102.2121488601,1107.2121488601
1008.98538202047,1013.98538202047
901.477722108364,906.477722108364
780.857792958617,785.857792958617
662.841273397207,667.841273397207
555.756718978286,560.756718978286
461.050022497773,466.050022497773
381.792821645737,386.792821645737
318.80435577035,323.80435577035
262.36743286252,267.36743286252
222.972412347794,227.972412347794
193.420008897781,198.420008897781
171.179269194603,176.179269194603
154.468016907573,159.468016907573
141.083636380732,146.083636380732
130.398329131305,135.398329131305
121.642465487123,126.642465487123
114.465350478888,119.465350478888
108.759876899421,113.759876899421
104.296460494399,109.296460494399
100.599878013134,105.599878013134
97.2904837727547,102.290483772755
94.4484231621027,99.4484231621027
91.7866054624319,96.7866054624319
90.6927407979965,95.6927407979965
91.426432788372,96.426432788372
93.8647766411304,98.8647766411304
99.045606136322,104.045606136322
109.536850690842,114.536850690842
126.651881337166,131.651881337166
153.473783135414,158.473783135414
193.128007650375,198.128007650375
250.135196208954,255.135196208954
330.273386478424,335.273386478424
440.950838327408,445.950838327408
591.432740211487,596.432740211487
792.702944993973,797.702944993973
1057.06366491318,1062.06366491318
1397.26088523865,1402.26088523865
1825.11083650589,1830.11083650589
2349.49774980545,2354.49774980545
2973.96977949142,2978.96977949142
3694.23130512238,3699.23130512238
4495.67305850983,4500.67305850983
5351.52262163162,5356.52262163162
6222.44568300247,6227.44568300247
7057.58198833466,7062.58198833466
7797.91882133484,7802.91882133484
8381.90193510056,8386.90193510056
8751.88863372803,8756.88863372803
8862.19489765167,8867.19489765167
8686.97013950348,8691.97013950348
8225.83578872681,8230.83578872681
7508.28533172607,7513.28533172607
6591.98333883286,6596.98333883286
5547.77142047882,5552.77142047882
4481.40157938004,4486.40157938004
3484.89654302597,3489.89654302597
2660.01730775833,2665.01730775833
2077.67102909088,2082.67102909088
1403.82406520844,1408.82406520844
1013.82342910767,1018.82342910767
752.763622283936,757.763622283936
581.159006118774,586.159006118774
469.799053192139,474.799053192139
391.945425033569,396.945425033569
335.856169700623,340.856169700623
294.069345474243,299.069345474243
262.466679573059,267.466679573059
238.173886299133,243.173886299133
219.223295211792,224.223295211792
204.277034759521,209.277034759521
192.441010475159,197.441010475159
183.139240264893,188.139240264893
176.018072128296,181.018072128296
170.194907188416,175.194907188416
165.229392051697,170.229392051697
160.836832046509,165.836832046509
156.696775436401,161.696775436401
152.924655914307,157.924655914307
149.228416442871,154.228416442871
145.254625320435,150.254625320435
140.67382144928,145.67382144928
135.28034734726,140.28034734726
128.918641090393,133.918641090393
121.542542457581,126.542542457581
113.333892822266,118.333892822266
104.335775375366,109.335775375366
95.6993341445923,100.699334144592
87.0671992301941,92.0671992301941
78.6118528842926,83.6118528842926
70.7775485515594,75.7775485515594
63.5814747810364,68.5814747810364
57.2501513957977,62.2501513957977
52.0193285942078,57.0193285942078
47.8448262214661,52.8448262214661
44.216465473175,49.216465473175
41.4151039123535,46.4151039123535
39.1590396165848,44.1590396165848
37.3976229429245,42.3976229429245
36.0070018768311,41.0070018768311
34.9180349707603,39.9180349707603
34.0687882900238,39.0687882900238
33.5160531997681,38.5160531997681
33.1704289615154,38.1704289615154
32.9510391056538,37.9510391056538
32.7655045688152,37.7655045688152
32.540422976017,37.540422976017
32.3039536476135,37.3039536476135
31.9869418740273,36.9869418740273
31.604634642601,36.604634642601
31.2368456125259,36.2368456125259
30.8342545032501,35.8342545032501
30.413665831089,35.413665831089
29.9565947055817,34.9565947055817
29.4852755367756,34.4852755367756
28.99217659235,33.99217659235
28.5388013124466,33.5388013124466
28.2473251819611,33.2473251819611
28.0848683714867,33.0848683714867
27.8183721601963,32.8183721601963
27.8265727907419,32.8265727907419
27.8303709924221,32.8303709924221
27.7639303207397,32.7639303207397
27.6483206450939,32.6483206450939
27.5117727220058,32.5117727220058
27.4876223504543,32.4876223504543
27.5224842280149,32.5224842280149
27.5987542867661,32.5987542867661
27.7011554688215,32.7011554688215
27.8915897011757,32.8915897011757
28.0906916707754,33.0906916707754
28.3378773927689,33.3378773927689
28.6484349817038,33.6484349817038
29.0339491069317,34.0339491069317
29.4348845779896,34.4348845779896
29.7907563298941,34.7907563298941
30.0927640795708,35.0927640795708
30.3069585263729,35.3069585263729
30.4208315312862,35.4208315312862
30.4663768857718,35.4663768857718
30.3885462284088,35.3885462284088
30.2108490467072,35.2108490467072
29.9871782511473,34.9871782511473
29.7551539093256,34.7551539093256
29.5162950158119,34.5162950158119
29.3064862191677,34.3064862191677
29.3214801549911,34.3214801549911
29.471257224679,34.471257224679
29.6843269467354,34.6843269467354
29.9683266431093,34.9683266431093
30.3084045350552,35.3084045350552
30.6855084896088,35.6855084896088
31.1007070690393,36.1007070690393
31.6095757335424,36.6095757335424
32.1398219764233,37.1398219764233
32.6279335469007,37.6279335469007
33.2198752909899,38.2198752909899
33.7616426497698,38.7616426497698
34.2262520194054,39.2262520194054
34.6121254116297,39.6121254116297
34.9371507614851,39.9371507614851
35.2372602671385,40.2372602671385
35.5165841206908,40.5165841206908
35.7296231687069,40.7296231687069
35.8660618811846,40.8660618811846
35.9857207238674,40.9857207238674
36.1551909968257,41.1551909968257
36.3916309848428,41.3916309848428
36.6546179354191,41.6546179354191
36.8915674313903,41.8915674313903
37.1071552336216,42.1071552336216
37.3437111899257,42.3437111899257
37.6150115132332,42.6150115132332
37.8208837211132,42.8208837211132
37.9450185745955,42.9450185745955
37.9571850448847,42.9571850448847
37.7874227315187,42.7874227315187
37.483929798007,42.483929798007
37.1204532086849,42.1204532086849
36.8501128703356,41.8501128703356
36.5495670288801,41.5495670288801
36.201993599534,41.201993599534
35.8053829967976,40.8053829967976
35.4214013814926,40.4214013814926
35.0870022773743,40.0870022773743
34.8274111151695,39.8274111151695
34.6048001646996,39.6048001646996
34.5060005187988,39.5060005187988
34.4284226298332,39.4284226298332
34.2971469163895,39.2971469163895
34.0810061097145,39.0810061097145
33.8305585682392,38.8305585682392
33.6091799139977,38.6091799139977
33.3664856553078,38.3664856553078
33.0474093854427,38.0474093854427
32.6893153488636,37.6893153488636
32.3083798885345,37.3083798885345
31.9486474096775,36.9486474096775
31.645107626915,36.645107626915
31.4605636000633,36.4605636000633
31.5433533191681,36.5433533191681
31.8578215241432,36.8578215241432
32.3480414748192,37.3480414748192
33.0932453274727,38.0932453274727
33.911915063858,38.911915063858
34.7630548775196,39.7630548775196
35.7881729006767,40.7881729006767
36.8758566379547,41.8758566379547
37.9421518743038,42.9421518743038
39.0106326341629,44.0106326341629
39.9507230520248,44.9507230520248
40.6613531708717,45.6613531708717
41.0775256901979,46.0775256901979
41.1314491480589,46.1314491480589
40.7825086414814,45.7825086414814
40.0653034299612,45.0653034299612
39.0727280899882,44.0727280899882
37.853310957551,42.853310957551
36.4243876412511,41.4243876412511
34.8901216983795,39.8901216983795
33.3758029639721,38.3758029639721
31.9811504632235,36.9811504632235
30.7766315713525,35.7766315713525
29.7584586516023,34.7584586516023
29.1049979552627,34.1049979552627
28.6234274730086,33.6234274730086
28.4823088087142,33.4823088087142
28.5906102545559,33.5906102545559
28.803289309144,33.803289309144
29.0732572749257,34.0732572749257
29.3516849651933,34.3516849651933
29.738074734807,34.738074734807
30.1320044919848,35.1320044919848
30.5056644305587,35.5056644305587
30.809702154249,35.809702154249
30.9864032864571,35.9864032864571
30.9999131187797,35.9999131187797
30.8351038843393,35.8351038843393
30.5024245083332,35.5024245083332
30.0456578284502,35.0456578284502
29.4768872559071,34.4768872559071
28.9036772400141,33.9036772400141
28.3258633539081,33.3258633539081
27.7215211316943,32.7215211316943
27.1708093434572,32.1708093434572
26.7159940600395,31.7159940600395
26.2986695989966,31.2986695989966
25.8992406725883,30.8992406725883
25.4971537590027,30.4971537590027
25.140354424715,30.140354424715
24.8231113478541,29.8231113478541
24.6039526760578,29.6039526760578
24.4917981922626,29.4917981922626
24.4345597326756,29.4345597326756
24.3913890421391,29.3913890421391
24.371299892664,29.371299892664
24.3653569072485,29.3653569072485
24.3563797175884,29.3563797175884
24.3375103548169,29.3375103548169
24.3357603400946,29.3357603400946
24.3271483629942,29.3271483629942
24.2938954904675,29.2938954904675
24.2491000667214,29.2491000667214
24.1761049330235,29.1761049330235
24.0711810365319,29.0711810365319
23.9421306923032,28.9421306923032
23.8075580596924,28.8075580596924
23.688438937068,28.688438937068
23.6009933054447,28.6009933054447
23.5924621876329,28.5924621876329
23.6972522735596,28.6972522735596
23.9175275266171,28.9175275266171
24.2534108944237,29.2534108944237
24.6733831614256,29.6733831614256
25.1602277122438,30.1602277122438
25.6605572141707,30.6605572141707
26.1034670416266,31.1034670416266
26.5364053212106,31.5364053212106
26.8695222586393,31.8695222586393
27.0516975130886,32.0516975130886
27.0186908934265,32.0186908934265
26.7561787683517,31.7561787683517
26.3515701200813,31.3515701200813
25.8363224342465,30.8363224342465
25.2551154382527,30.2551154382527
24.7027649544179,29.7027649544179
24.2831960190088,29.2831960190088
24.0494577400386,29.0494577400386
23.9760170839727,28.9760170839727
24.0771490279585,29.0771490279585
24.3526898771524,29.3526898771524
24.7383929789066,29.7383929789066
25.1771727353334,30.1771727353334
25.6299325078726,30.6299325078726
26.0303992517292,31.0303992517292
26.3306603208184,31.3306603208184
26.5201872251928,31.5201872251928
26.5638591200113,31.5638591200113
26.4463486596942,31.4463486596942
26.1986753903329,31.1986753903329
25.8618094697595,30.8618094697595
25.4711945578456,30.4711945578456
25.0803534649312,30.0803534649312
24.6921769939363,29.6921769939363
24.3183438330889,29.3183438330889
23.9931938499212,28.9931938499212
23.7390181422234,28.7390181422234
23.6429233178496,28.6429233178496
23.6513392105699,28.6513392105699
23.7310576960444,28.7310576960444
23.8655834645033,28.8655834645033
24.0151155591011,29.0151155591011
24.1396281644702,29.1396281644702
24.2116616368294,29.2116616368294
24.2034881412983,29.2034881412983
24.1333093196154,29.1333093196154
24.0359238386154,29.0359238386154
23.8974675983191,28.8974675983191
23.7596352919936,28.7596352919936
23.6432968303561,28.6432968303561
23.5194454044104,28.5194454044104
23.3887822255492,28.3887822255492
23.2637151777744,28.2637151777744
23.1766529679298,28.1766529679298
23.1458361670375,28.1458361670375
23.1188883259892,28.1188883259892
23.1111159995198,28.1111159995198
23.1095306053758,28.1095306053758
23.0524533465505,28.0524533465505
22.9105056151748,27.9105056151748
22.6762276217341,27.6762276217341
22.3462952896953,27.3462952896953
21.9545337893069,26.9545337893069
21.5388661250472,26.5388661250472
21.1502060219646,26.1502060219646
20.7808775678277,25.7808775678277
20.4313906505704,25.4313906505704
20.1905541941524,25.1905541941524
20.0650275200605,25.0650275200605
19.9988280124962,24.9988280124962
19.9612364992499,24.9612364992499
19.9592773020267,24.9592773020267
19.9293838664889,24.9293838664889
19.9940516613424,24.9940516613424
20.121961094439,25.121961094439
20.2437266111374,25.2437266111374
